@RELATION weatherData

@ATTRIBUTE 'season' {autumn, winter, spring, summer}
@ATTRIBUTE 'time' {'00:00', '03:00', '06:00', '09:00', '12:00', '15:00', '18:00', '21:00'}
@ATTRIBUTE 'temperature' NUMERIC
@ATTRIBUTE 'pressure' NUMERIC
@ATTRIBUTE 'humidity' NUMERIC
@ATTRIBUTE 'precipitation' NUMERIC
@ATTRIBUTE 'health_influence' {positive, negative, dangerous}

@DATA
spring,'15:00',6.6,739.4,48,?,positive
spring,'12:00',4.6,740.6,73,?,positive
spring,'09:00',3.0,742.4,64,?,positive
spring,'06:00',1.6,745.4,52,?,positive
spring,'03:00',1.5,758.4,52,?,positive
spring,'00:00',1.0,752.0,52,?,positive
spring,'21:00',1.1,755.0,59,?,positive
spring,'18:00',1.1,756.4,63,?,positive
spring,'15:00',1.9,757.6,66,?,positive
spring,'12:00',-0.1,757.9,77,?,positive
spring,'09:00',-1.5,757.0,78,0.1,positive
spring,'06:00',-3.1,756.2,74,?,positive
spring,'03:00',-2.1,755.6,75,?,positive
spring,'00:00',-0.1,754.8,78,?,positive
spring,'21:00',1.1,754.4,74,3,positive
spring,'18:00',1.7,753.2,90,?,negative
spring,'15:00',3.1,752.2,88,?,negative
spring,'12:00',4.5,751.8,79,?,positive
spring,'09:00',3.6,752.1,81,0.1,negative
spring,'06:00',3.5,753.0,85,?,negative
spring,'03:00',3.6,754.4,88,?,negative
spring,'00:00',2.8,755.5,88,?,negative
spring,'21:00',4.1,756.4,75,0.1,positive
spring,'18:00',6.5,757.4,64,?,positive
spring,'15:00',8.5,758.4,50,?,positive
spring,'12:00',8.1,761.2,57,?,positive
spring,'09:00',5.8,763.0,65,?,positive
spring,'06:00',4.7,765.2,72,?,positive
spring,'03:00',4.0,767.0,?,?,?
spring,'00:00',3.1,769.0,72,?,positive
spring,'21:00',3.5,770.8,68,?,positive
spring,'18:00',4.9,771.7,52,?,positive
spring,'15:00',6.4,772.0,25,?,positive
spring,'12:00',5.2,772.0,54,?,positive
spring,'09:00',2.3,772.2,81,?,negative
spring,'06:00',-0.5,772.0,84,?,negative
spring,'03:00',0.4,771.8,86,?,negative
spring,'00:00',2.0,771.7,80,?,positive
spring,'21:00',3.1,771.4,74,?,positive
spring,'18:00',7.3,770.9,49,?,positive
spring,'15:00',7.6,770.4,51,?,positive
spring,'12:00',5.4,769.6,61,?,positive
spring,'09:00',3.7,768.1,63,?,positive
spring,'06:00',1.4,766.0,87,?,negative
spring,'03:00',4.1,764.3,77,?,positive
spring,'00:00',7.3,763.7,55,?,positive
spring,'21:00',9.1,763.8,51,?,positive
spring,'18:00',11.1,764.0,43,?,positive
spring,'15:00',12.1,764.6,48,?,positive
spring,'12:00',12.9,765.6,42,?,positive
spring,'09:00',6.7,766.0,65,?,positive
spring,'06:00',2.3,766.4,84,?,negative
spring,'03:00',2.2,766.7,85,?,negative
spring,'00:00',3.5,767.0,83,?,negative
spring,'21:00',5.2,767.6,69,?,positive
spring,'18:00',10.1,768.2,53,?,positive
spring,'15:00',13.9,769.1,43,?,positive
spring,'12:00',11.2,770.0,49,?,positive
spring,'09:00',5.9,770.2,74,?,positive
spring,'06:00',0.0,770.2,92,?,negative
spring,'03:00',1.1,770.1,88,?,negative
spring,'00:00',2.7,770.2,81,?,negative
spring,'21:00',6.0,770.4,68,?,positive
spring,'18:00',12.9,770.5,38,?,positive
spring,'15:00',9.7,771.2,54,?,positive
spring,'12:00',9.6,771.5,59,?,positive
spring,'09:00',4.2,771.6,80,?,positive
spring,'06:00',0.3,771.8,88,?,negative
spring,'03:00',0.1,771.8,90,?,negative
spring,'00:00',1.6,772.0,85,?,negative
spring,'21:00',4.0,772.1,77,?,positive
spring,'18:00',10.7,771.8,51,?,positive
spring,'15:00',11.3,772.5,52,?,positive
spring,'12:00',7.1,773.0,65,?,positive
spring,'09:00',2.5,773.3,87,?,negative
spring,'06:00',-0.2,773.2,94,?,negative
spring,'03:00',0.0,773.1,92,?,negative
spring,'00:00',1.2,773.1,88,?,negative
spring,'21:00',3.9,772.7,78,?,positive
spring,'18:00',10.2,772.3,56,?,positive
spring,'15:00',9.1,772.4,57,?,positive
spring,'12:00',6.9,772.8,66,?,positive
spring,'09:00',2.6,773.0,81,?,negative
spring,'06:00',-0.1,773.2,90,?,negative
spring,'03:00',0.7,774.1,83,?,negative
spring,'00:00',1.7,774.8,76,?,positive
spring,'21:00',3.5,775.6,66,?,positive
spring,'18:00',6.9,776.5,50,?,positive
spring,'15:00',8.8,777.8,44,?,positive
spring,'12:00',7.1,778.4,48,?,positive
spring,'09:00',2.3,778.8,61,?,positive
spring,'06:00',0.0,778.9,76,?,positive
spring,'03:00',2.3,778.0,63,?,positive
spring,'00:00',4.1,778.0,53,?,positive
spring,'21:00',5.8,777.8,48,?,positive
spring,'18:00',9.1,777.5,43,?,positive
spring,'15:00',9.9,777.9,48,?,positive
spring,'12:00',7.1,777.9,61,?,positive
spring,'09:00',3.1,777.8,74,?,positive
spring,'06:00',2.2,777.4,85,?,negative
spring,'03:00',3.5,776.9,90,?,negative
spring,'00:00',4.1,776.3,90,?,negative
spring,'21:00',4.5,775.7,85,?,negative
spring,'18:00',8.9,774.4,68,?,positive
spring,'15:00',8.9,773.7,69,?,positive
spring,'12:00',7.9,772.7,70,?,positive
spring,'09:00',6.2,771.2,81,?,negative
spring,'06:00',3.6,769.4,86,?,negative
spring,'03:00',4.8,767.9,83,?,negative
spring,'00:00',7.9,766.6,61,?,positive
spring,'21:00',12.1,765.2,50,1,positive
spring,'18:00',14.3,763.4,46,?,positive
spring,'15:00',13.1,762.8,60,?,positive
spring,'12:00',9.7,762.1,62,?,positive
spring,'09:00',7.8,761.0,75,2,positive
spring,'06:00',7.0,759.7,87,?,negative
spring,'03:00',5.6,759.8,91,?,negative
spring,'00:00',4.7,759.7,91,?,negative
spring,'21:00',5.3,759.4,89,2,negative
spring,'18:00',6.5,758.8,85,?,negative
spring,'15:00',6.2,759.2,83,?,negative
spring,'12:00',4.9,758.8,89,?,negative
spring,'09:00',3.7,758.2,91,0.1,negative
spring,'06:00',4.0,757.5,88,?,negative
spring,'03:00',4.9,756.8,76,?,positive
spring,'00:00',5.9,756.0,71,?,positive
spring,'21:00',7.4,755.2,52,?,positive
spring,'18:00',7.8,754.0,45,?,positive
spring,'15:00',8.0,753.1,45,?,positive
spring,'12:00',6.3,752.0,53,?,positive
spring,'09:00',3.3,750.4,66,?,positive
spring,'06:00',2.2,748.7,72,?,positive
spring,'03:00',3.3,747.4,66,?,positive
spring,'00:00',4.6,746.0,57,?,positive
spring,'21:00',5.8,743.4,52,0.1,positive
spring,'18:00',6.0,741.0,53,?,positive
spring,'15:00',6.5,738.7,52,?,positive
spring,'12:00',5.4,737.0,65,?,positive
spring,'09:00',2.7,735.3,84,2,negative
spring,'06:00',3.7,733.4,83,?,negative
spring,'03:00',2.8,732.3,93,?,negative
spring,'00:00',1.5,732.6,90,?,negative
spring,'21:00',2.2,735.2,73,1,positive
spring,'18:00',2.5,737.2,75,?,positive
spring,'15:00',2.0,738.2,92,?,negative
spring,'12:00',2.2,737.8,82,?,negative
spring,'09:00',1.8,737.1,87,0.4,negative
spring,'06:00',1.8,736.8,91,?,negative
spring,'03:00',2.1,736.8,91,?,negative
spring,'00:00',1.9,736.9,91,?,negative
spring,'21:00',1.9,737.5,92,2,negative
spring,'18:00',2.8,739.0,88,?,negative
spring,'15:00',3.5,740.9,83,?,negative
spring,'12:00',2.5,743.5,84,?,negative
spring,'09:00',2.1,745.2,93,?,negative
spring,'06:00',1.0,747.3,88,?,negative
spring,'03:00',1.6,749.3,90,?,negative
spring,'00:00',2.5,750.5,89,?,negative
spring,'21:00',2.3,751.2,93,0.4,negative
spring,'18:00',3.4,751.2,99,?,negative
spring,'15:00',4.5,751.6,92,?,negative
spring,'12:00',3.5,752.8,90,?,negative
spring,'09:00',2.3,754.6,87,0.1,negative
spring,'06:00',2.5,756.0,87,?,negative
spring,'03:00',1.2,757.5,88,?,negative
spring,'00:00',2.7,758.0,86,?,negative
spring,'21:00',2.3,758.6,81,?,negative
spring,'18:00',4.3,759.0,71,?,positive
spring,'15:00',5.8,759.2,65,?,positive
spring,'12:00',3.3,759.2,74,?,positive
spring,'09:00',0.3,758.6,90,?,negative
spring,'06:00',0.4,758.1,94,?,negative
spring,'03:00',0.6,758.0,92,?,negative
spring,'00:00',2.0,757.4,88,?,negative
spring,'21:00',0.5,757.6,100,?,negative
spring,'18:00',2.1,757.2,91,?,negative
spring,'15:00',2.4,757.2,89,?,negative
spring,'12:00',2.4,757.0,89,?,negative
spring,'09:00',2.7,757.2,86,?,negative
spring,'06:00',2.2,758.4,93,?,negative
spring,'03:00',4.0,759.6,88,?,negative
spring,'00:00',4.3,760.9,87,?,negative
spring,'21:00',3.7,762.1,90,?,negative
spring,'18:00',5.4,762.2,82,?,negative
spring,'15:00',5.3,762.4,81,?,negative
spring,'12:00',7.3,761.1,72,?,positive
spring,'09:00',3.5,761.8,90,0.1,negative
spring,'06:00',3.8,762.8,92,?,negative
spring,'03:00',4.8,763.9,90,?,negative
spring,'00:00',5.0,764.6,81,?,negative
spring,'21:00',5.9,765.2,65,?,positive
spring,'18:00',5.7,766.0,65,?,positive
spring,'15:00',5.5,766.4,69,?,positive
spring,'12:00',1.4,766.5,94,?,negative
spring,'09:00',1.2,765.2,96,0.3,negative
spring,'06:00',0.8,764.5,96,?,negative
spring,'03:00',0.8,763.0,94,?,negative
spring,'00:00',0.6,761.6,94,?,negative
spring,'21:00',1.7,760.4,92,1,negative
spring,'18:00',1.7,759.4,92,?,negative
spring,'15:00',1.8,758.2,94,?,negative
spring,'12:00',1.9,757.4,94,?,negative
spring,'09:00',2.0,757.3,91,0.6,negative
spring,'06:00',3.0,758.3,81,?,negative
spring,'03:00',2.6,761.0,82,?,negative
spring,'00:00',2.3,762.6,89,?,negative
spring,'21:00',3.0,763.6,91,1,negative
spring,'18:00',2.6,764.1,91,?,negative
spring,'15:00',2.5,764.3,86,?,negative
spring,'12:00',2.0,764.6,83,?,negative
spring,'09:00',1.1,764.5,92,0.3,negative
spring,'06:00',0.6,764.1,100,?,negative
spring,'03:00',0.7,763.3,100,?,negative
spring,'00:00',1.3,762.0,98,?,negative
spring,'21:00',2.1,761.2,100,?,negative
spring,'18:00',2.5,760.4,100,?,negative
spring,'15:00',3.6,759.5,?,?,?
spring,'12:00',3.4,759.2,95,?,negative
spring,'09:00',3.5,759.7,88,1,negative
spring,'06:00',3.2,760.4,88,?,negative
spring,'03:00',3.1,760.7,88,?,negative
spring,'00:00',3.8,761.2,80,?,positive
spring,'21:00',4.9,761.6,73,0.1,positive
spring,'18:00',5.8,762.0,70,?,positive
spring,'15:00',4.3,762.3,80,?,positive
spring,'12:00',3.1,762.8,86,?,negative
spring,'09:00',2.3,762.9,89,0.1,negative
spring,'06:00',2.2,763.3,85,?,negative
spring,'03:00',2.3,764.0,?,?,?
spring,'00:00',2.3,764.4,76,?,positive
spring,'21:00',2.3,764.9,79,0.1,positive
spring,'18:00',2.5,764.8,79,?,positive
spring,'15:00',2.6,765.0,79,?,positive
spring,'12:00',1.7,764.8,87,?,negative
spring,'09:00',0.9,764.2,90,0.5,negative
spring,'06:00',0.6,764.1,85,?,negative
spring,'03:00',0.7,764.6,77,?,positive
spring,'00:00',1.2,765.0,79,?,positive
spring,'21:00',1.5,765.4,82,?,negative
spring,'18:00',2.0,765.7,73,?,positive
spring,'15:00',1.7,766.0,76,?,positive
spring,'12:00',-0.3,765.9,88,?,negative
spring,'09:00',-0.8,765.2,97,3,negative
spring,'06:00',-1.0,764.7,99,?,negative
spring,'03:00',-0.5,764.6,96,?,negative
spring,'00:00',-0.4,764.5,94,?,negative
spring,'21:00',-0.5,764.2,98,2,negative
spring,'18:00',0.3,763.6,94,?,negative
spring,'15:00',?,762.5,?,?,?
spring,'12:00',-1.3,761.6,?,?,?
spring,'09:00',0.7,760.8,98,2,negative
spring,'06:00',0.4,759.8,98,?,negative
spring,'03:00',0.6,759.4,98,?,negative
spring,'00:00',0.7,759.0,96,?,negative
spring,'21:00',0.9,758.6,96,5,negative
spring,'18:00',1.1,758.3,96,?,negative
spring,'15:00',1.5,758.2,96,?,negative
spring,'12:00',1.5,757.7,96,?,negative
spring,'09:00',1.0,756.9,98,3,negative
spring,'06:00',1.3,755.8,98,?,negative
spring,'03:00',1.3,755.2,98,?,negative
spring,'00:00',1.7,754.5,94,?,negative
spring,'21:00',2.1,753.8,93,0.1,negative
spring,'18:00',2.0,752.8,94,?,negative
spring,'15:00',2.5,751.9,94,?,negative
spring,'12:00',2.2,751.1,94,?,negative
spring,'09:00',2.2,749.8,94,0.5,negative
spring,'06:00',2.1,749.5,96,?,negative
spring,'03:00',2.5,749.4,93,?,negative
spring,'00:00',2.9,749.2,93,?,negative
spring,'21:00',3.3,749.0,83,0.1,negative
spring,'18:00',3.3,748.5,83,?,negative
spring,'15:00',2.5,748.3,86,?,negative
spring,'12:00',1.6,748.2,90,?,negative
spring,'09:00',0.9,747.9,92,0.4,negative
spring,'06:00',0.5,747.8,91,?,negative
spring,'03:00',0.1,748.1,88,?,negative
spring,'00:00',-0.2,748.3,90,?,negative
spring,'21:00',0.4,748.4,80,0.1,positive
spring,'18:00',0.0,748.6,83,?,negative
spring,'15:00',-0.3,748.6,82,?,negative
spring,'12:00',-0.5,749.0,88,?,negative
spring,'09:00',-1.2,749.1,88,0.6,negative
spring,'06:00',-1.4,749.4,88,?,negative
spring,'03:00',-2.2,?,89,?,negative
spring,'00:00',-2.4,750.2,89,?,negative
winter,'21:00',-1.9,750.4,86,0.6,negative
winter,'18:00',-1.8,750.4,86,?,negative
winter,'15:00',-1.2,750.3,?,?,?
winter,'12:00',-2.5,750.4,85,?,negative
winter,'09:00',-3.5,750.4,85,1,negative
winter,'06:00',-3.7,751.0,83,?,negative
winter,'03:00',-3.7,752.0,85,?,negative
winter,'00:00',-3.6,752.8,87,?,negative
winter,'21:00',-3.9,753.4,91,2,negative
winter,'18:00',-3.5,754.1,83,?,negative
winter,'15:00',-2.9,754.8,71,?,positive
winter,'12:00',-4.3,756.2,70,?,positive
winter,'09:00',-4.8,756.7,68,?,positive
winter,'06:00',-5.1,757.4,71,?,positive
winter,'03:00',-4.6,759.0,74,?,positive
winter,'00:00',-4.2,759.8,61,?,positive
winter,'21:00',-4.8,760.2,59,?,positive
winter,'18:00',-4.1,761.5,57,?,positive
winter,'15:00',-4.5,763.0,58,?,positive
winter,'12:00',-8.8,764.8,68,?,positive
winter,'09:00',-11.7,765.9,75,?,positive
winter,'06:00',-11.2,766.5,70,?,positive
winter,'03:00',-9.7,767.4,63,?,positive
winter,'00:00',-8.5,768.2,62,?,positive
winter,'21:00',-7.7,769.4,56,?,positive
winter,'18:00',-5.3,769.8,46,?,positive
winter,'15:00',-5.0,770.8,47,?,positive
winter,'12:00',-8.7,772.1,65,?,positive
winter,'09:00',-14.2,773.0,80,?,positive
winter,'06:00',-13.8,773.9,75,?,positive
winter,'03:00',-12.5,774.5,70,?,positive
winter,'00:00',-11.3,775.1,65,?,positive
winter,'21:00',-10.6,775.8,65,0.1,positive
winter,'18:00',-11.1,776.3,65,?,positive
winter,'15:00',-10.6,777.2,65,?,positive
winter,'12:00',-13.7,777.8,80,?,positive
winter,'09:00',-20.5,778.3,85,0.1,dangerous
winter,'06:00',-20.4,778.1,90,?,dangerous
winter,'03:00',-20.0,778.3,90,?,negative
winter,'00:00',-18.0,778.3,90,?,negative
winter,'21:00',-14.8,778.0,80,0.1,positive
winter,'18:00',-14.0,778.0,75,?,positive
winter,'15:00',-12.1,778.0,70,?,positive
winter,'12:00',-14.2,778.0,80,?,positive
winter,'09:00',-15.3,777.6,85,0.1,negative
winter,'06:00',-14.7,776.6,?,?,?
winter,'03:00',-14.4,776.0,80,?,positive
winter,'00:00',-14.1,775.1,85,?,negative
winter,'21:00',-13.3,774.4,75,?,positive
winter,'18:00',-13.4,774.0,70,?,positive
winter,'15:00',-13.3,773.8,70,?,positive
winter,'12:00',-15.0,773.8,75,?,positive
winter,'09:00',-17.9,773.7,80,0.5,positive
winter,'06:00',-17.2,773.2,75,?,positive
winter,'03:00',-15.0,772.5,75,?,positive
winter,'00:00',-13.2,771.5,70,?,positive
winter,'21:00',-12.6,770.6,80,0.1,positive
winter,'18:00',-12.8,770.2,70,?,positive
winter,'15:00',-13.4,769.1,69,?,positive
winter,'12:00',-15.4,768.1,80,?,positive
winter,'09:00',-18.6,767.0,80,0.1,positive
winter,'06:00',-20.2,765.4,80,?,negative
winter,'03:00',-19.6,764.2,80,?,positive
winter,'00:00',-19.5,763.1,80,?,positive
winter,'21:00',-17.2,762.2,75,0.1,positive
winter,'18:00',-15.7,761.4,65,?,positive
winter,'15:00',-14.5,760.6,70,?,positive
winter,'12:00',-18.8,760.4,80,?,positive
winter,'09:00',-21.4,759.8,85,?,dangerous
winter,'06:00',-20.5,759.2,85,?,dangerous
winter,'03:00',-18.3,759.2,85,?,negative
winter,'00:00',-17.2,758.7,80,?,positive
winter,'21:00',-14.0,758.0,75,?,positive
winter,'18:00',-12.2,757.2,65,?,positive
winter,'15:00',-11.5,756.5,65,?,positive
winter,'12:00',-13.4,755.8,70,?,positive
winter,'09:00',-14.3,754.4,80,0.3,positive
winter,'06:00',-10.3,752.8,80,?,positive
winter,'03:00',-8.2,752.0,78,?,positive
winter,'00:00',-5.5,751.4,82,?,negative
winter,'21:00',-1.0,749.8,95,0.7,negative
winter,'18:00',-2.1,750.7,94,?,negative
winter,'15:00',-2.1,752.1,87,?,negative
winter,'12:00',-2.7,754.0,87,?,negative
winter,'09:00',-2.5,756.2,55,?,positive
winter,'06:00',-0.9,759.2,52,?,positive
winter,'03:00',0.7,762.7,59,?,positive
winter,'00:00',0.1,765.6,67,?,positive
winter,'21:00',0.6,767.6,67,?,positive
winter,'18:00',1.1,769.4,66,?,positive
winter,'15:00',-0.8,770.8,66,?,positive
winter,'12:00',-3.5,772.2,78,?,positive
winter,'09:00',-5.2,773.8,83,0.1,negative
winter,'06:00',-6.3,775.1,81,?,negative
winter,'03:00',-6.4,776.6,?,?,?
winter,'00:00',-6.3,776.8,81,?,negative
winter,'21:00',-6.3,777.3,79,0.1,positive
winter,'18:00',-6.3,777.2,79,?,positive
winter,'15:00',-6.2,776.7,79,?,positive
winter,'12:00',-7.1,776.2,82,?,negative
winter,'09:00',-8.2,775.4,90,?,negative
winter,'06:00',-10.6,774.0,90,?,negative
winter,'03:00',-9.2,773.6,92,?,negative
winter,'00:00',-9.4,772.5,91,?,negative
winter,'21:00',-8.5,771.1,?,0.1,?
winter,'18:00',-7.5,769.6,84,?,negative
winter,'15:00',-6.8,768.8,80,?,positive
winter,'12:00',-7.0,767.4,82,?,negative
winter,'09:00',-7.5,765.8,90,0.1,negative
winter,'06:00',-7.6,764.8,90,?,negative
winter,'03:00',-7.2,763.8,93,?,negative
winter,'00:00',-6.9,762.7,91,?,negative
winter,'21:00',-6.8,762.1,88,0.1,negative
winter,'18:00',-6.4,761.2,80,?,positive
winter,'15:00',-5.3,760.5,80,?,positive
winter,'12:00',-6.3,759.6,84,?,negative
winter,'09:00',-7.6,759.0,84,?,negative
winter,'06:00',-8.2,758.1,86,?,negative
winter,'03:00',-8.0,757.6,84,?,negative
winter,'00:00',-7.9,757.9,81,?,negative
winter,'21:00',-8.0,757.6,78,0.1,positive
winter,'18:00',-8.6,758.2,74,?,positive
winter,'15:00',-8.1,758.8,72,?,positive
winter,'12:00',-11.1,759.8,90,?,negative
winter,'09:00',-13.0,760.6,90,?,negative
winter,'06:00',-12.8,761.5,90,?,negative
winter,'03:00',-11.9,762.2,85,?,negative
winter,'00:00',-10.3,763.1,80,?,positive
winter,'21:00',-8.9,763.6,70,0.1,positive
winter,'18:00',-7.4,764.1,63,?,positive
winter,'15:00',-6.5,764.7,59,?,positive
winter,'12:00',-9.5,764.9,72,?,positive
winter,'09:00',-8.0,764.7,78,2,positive
winter,'06:00',-7.4,764.0,93,?,negative
winter,'03:00',-7.5,763.9,90,?,negative
winter,'00:00',-7.8,763.6,90,?,negative
winter,'21:00',-8.0,763.8,90,0.2,negative
winter,'18:00',-8.9,763.6,89,?,negative
winter,'15:00',-9.0,764.0,76,?,positive
winter,'12:00',-10.3,764.6,90,?,negative
winter,'09:00',-12.6,764.3,90,0.1,negative
winter,'06:00',-15.4,764.2,90,?,negative
winter,'03:00',-18.7,763.8,90,?,negative
winter,'00:00',-17.6,763.7,90,?,negative
winter,'21:00',-16.3,763.2,90,0.1,negative
winter,'18:00',-14.9,762.5,80,?,positive
winter,'15:00',-12.2,762.4,70,?,positive
winter,'12:00',-13.0,762.6,75,?,positive
winter,'09:00',-16.2,762.4,80,?,positive
winter,'06:00',-15.5,762.3,75,?,positive
winter,'03:00',-15.4,762.8,75,?,positive
winter,'00:00',-14.9,763.3,80,?,positive
winter,'21:00',-14.8,763.8,80,?,positive
winter,'18:00',-14.0,763.9,75,?,positive
winter,'15:00',-13.8,764.2,75,?,positive
winter,'12:00',-18.0,764.7,85,?,negative
winter,'06:00',-19.3,765.0,85,?,negative
winter,'03:00',-19.8,765.5,85,?,negative
winter,'00:00',-18.9,765.2,85,?,negative
winter,'21:00',-16.0,764.6,85,?,negative
winter,'18:00',-15.7,764.3,80,?,positive
winter,'15:00',-13.9,764.0,75,?,positive
winter,'12:00',-18.8,763.7,85,?,negative
winter,'09:00',-22.0,763.0,85,?,dangerous
winter,'06:00',-22.4,762.1,85,?,dangerous
winter,'03:00',-21.8,761.8,85,?,dangerous
winter,'00:00',-20.8,760.9,85,?,dangerous
winter,'21:00',-19.2,759.8,85,0.1,negative
winter,'18:00',-17.8,759.0,80,?,positive
winter,'15:00',-12.8,757.8,75,?,positive
winter,'12:00',-19.0,757.0,80,?,positive
winter,'09:00',-14.9,755.6,85,0.1,negative
winter,'06:00',-15.7,754.3,85,?,negative
winter,'03:00',-15.4,753.7,85,?,negative
winter,'00:00',-15.2,753.1,80,?,positive
winter,'21:00',-15.0,752.5,85,0.1,negative
winter,'18:00',-14.6,751.9,85,?,negative
winter,'15:00',-14.9,751.1,85,?,negative
winter,'12:00',-18.0,751.0,80,?,positive
winter,'09:00',-19.6,750.6,85,0.1,negative
winter,'06:00',-18.8,750.4,85,?,negative
winter,'03:00',-18.0,750.5,85,?,negative
winter,'00:00',-16.1,750.8,85,?,negative
winter,'21:00',-14.9,750.6,90,2,negative
winter,'18:00',-14.8,750.7,85,?,negative
winter,'15:00',-13.6,750.9,85,?,negative
winter,'12:00',-12.5,751.1,89,?,negative
winter,'09:00',-12.2,751.0,90,5,negative
winter,'06:00',-11.0,751.6,90,?,negative
winter,'03:00',?,753.0,?,?,?
winter,'00:00',-8.6,754.6,83,?,negative
winter,'21:00',-7.1,756.0,88,0.1,negative
winter,'18:00',-5.9,757.1,82,?,negative
winter,'15:00',-5.1,757.8,78,?,positive
winter,'12:00',-5.5,758.3,85,?,negative
winter,'09:00',-5.1,758.2,90,0.1,negative
winter,'06:00',-4.6,757.4,91,?,negative
winter,'03:00',-3.0,756.8,91,?,negative
winter,'00:00',-1.2,755.0,84,?,negative
winter,'21:00',-0.8,753.2,87,?,negative
winter,'18:00',-0.5,751.2,88,?,negative
winter,'15:00',-0.2,748.7,88,?,negative
winter,'12:00',0.4,746.7,98,?,negative
winter,'09:00',0.2,744.8,98,6,negative
winter,'06:00',0.0,745.1,98,?,negative
winter,'03:00',-0.9,746.8,97,?,negative
winter,'00:00',-2.5,?,96,?,negative
winter,'21:00',-4.2,753.8,93,0.6,negative
winter,'18:00',-5.2,757.2,84,?,negative
winter,'15:00',-5.9,759.8,86,?,negative
winter,'12:00',-7.6,761.6,90,?,negative
winter,'09:00',-12.6,762.5,90,0.3,negative
winter,'06:00',-13.8,763.4,90,?,negative
winter,'03:00',-13.4,762.2,90,?,negative
winter,'00:00',-10.8,762.0,90,?,negative
winter,'21:00',-9.8,761.2,91,0.4,negative
winter,'18:00',-11.3,760.6,90,?,negative
winter,'15:00',-10.7,759.6,90,?,negative
winter,'12:00',-12.1,758.9,90,?,negative
winter,'09:00',-15.1,757.0,90,0.1,negative
winter,'06:00',-13.6,755.6,90,?,negative
winter,'03:00',-14.1,753.8,90,?,negative
winter,'00:00',-12.2,752.7,90,?,negative
winter,'21:00',-10.7,752.1,90,?,negative
winter,'18:00',-10.4,752.0,90,?,negative
winter,'15:00',-8.8,752.5,86,?,negative
winter,'12:00',-14.3,753.2,76,?,positive
winter,'09:00',-16.3,753.5,90,?,negative
winter,'06:00',-15.2,753.9,85,?,negative
winter,'03:00',-15.6,754.1,85,?,negative
winter,'00:00',-14.2,754.0,85,?,negative
winter,'21:00',-14.3,754.0,85,0.1,negative
winter,'18:00',-13.5,753.2,?,?,?
winter,'15:00',-11.5,751.9,80,?,positive
winter,'12:00',-12.4,750.2,85,?,negative
winter,'09:00',-12.3,747.8,90,0.5,negative
winter,'06:00',-11.4,745.9,90,?,negative
winter,'03:00',-11.6,744.7,90,?,negative
winter,'00:00',-11.3,744.2,90,?,negative
winter,'21:00',-11.7,744.2,91,?,negative
winter,'18:00',-9.6,744.4,85,?,negative
winter,'15:00',-8.6,745.9,77,?,positive
winter,'12:00',-12.8,747.0,85,?,negative
winter,'09:00',-13.2,747.0,90,?,negative
winter,'06:00',-12.4,746.1,85,?,negative
winter,'03:00',-12.5,745.4,90,?,negative
winter,'00:00',-10.2,745.0,90,?,negative
winter,'21:00',-9.0,744.5,85,0.3,negative
winter,'18:00',-8.2,744.2,86,?,negative
winter,'15:00',-7.8,743.6,90,?,negative
winter,'12:00',-7.9,743.3,87,?,negative
winter,'09:00',-7.8,742.4,90,0.6,negative
winter,'06:00',-7.8,741.7,90,?,negative
winter,'03:00',-7.8,740.9,90,?,negative
winter,'00:00',-7.7,740.2,90,?,negative
winter,'21:00',-7.2,739.4,90,3,negative
winter,'18:00',-7.4,739.4,88,?,negative
winter,'15:00',-7.4,739.6,85,?,negative
winter,'12:00',-7.8,741.0,84,?,negative
winter,'09:00',-8.2,742.4,83,0.1,negative
winter,'06:00',-8.4,743.8,89,?,negative
winter,'03:00',-7.6,745.3,84,?,negative
winter,'00:00',-7.7,746.7,88,?,negative
winter,'21:00',-7.1,747.0,74,?,positive
winter,'18:00',-6.1,749.1,45,?,positive
winter,'15:00',-5.3,750.2,31,?,positive
winter,'12:00',-7.6,752.5,40,?,positive
winter,'09:00',-9.7,754.4,47,?,positive
winter,'06:00',-9.6,756.2,53,?,positive
winter,'03:00',-9.8,757.8,58,?,positive
winter,'00:00',-10.2,760.2,75,?,positive
winter,'21:00',-9.4,761.4,79,?,positive
winter,'18:00',-9.7,762.4,85,?,negative
winter,'15:00',-8.2,763.4,78,?,positive
winter,'12:00',-12.3,764.6,90,?,negative
winter,'09:00',-14.6,765.0,85,?,negative
winter,'06:00',-14.7,765.4,90,?,negative
winter,'03:00',-12.5,765.4,85,?,negative
winter,'00:00',-12.0,765.4,85,?,negative
winter,'21:00',-11.1,764.3,85,?,negative
winter,'18:00',-10.9,764.3,85,?,negative
winter,'15:00',-10.1,764.0,80,?,positive
winter,'12:00',-11.6,763.7,90,?,negative
winter,'09:00',-10.2,762.9,85,0.1,negative
winter,'06:00',-9.9,762.8,87,?,negative
winter,'03:00',-8.7,762.7,89,?,negative
winter,'00:00',-8.9,761.8,85,?,negative
winter,'21:00',-9.0,761.3,85,?,negative
winter,'18:00',-8.5,760.9,86,?,negative
winter,'15:00',-7.6,760.1,84,?,negative
winter,'12:00',-8.3,759.7,86,?,negative
winter,'09:00',-7.2,759.1,85,0.1,negative
winter,'06:00',-6.7,758.3,83,?,negative
winter,'03:00',-6.7,757.9,83,?,negative
